# ==== 正文映射 B4: 段落 895-1778 ====
# 格式：起始段落号[-结束段落号]<TAB>中文
# 数学符号用 §...§ 包裹（写成 Cambria Math run）；多行值用续行（无段落号前缀的行）。
# 段落内若含 § 则按段拆分写入首段；KEEP 表示保留原文。
# 图片/表格段落仅替换文字、保留 drawing（w:drawing 不清除）。

# 1.14 风速分布的威布尔拟合
1330-1331	A（IEC 标准中为 C）给出威布尔分布的尺度参数（m/s），k 给出威布尔分布的形状参数。参见威布尔拟合。
1332	1.18.4.9 风分布分析（Wind distribution analysis）
1333-1336	风分布验证的 IEC 限值在标准的"设计风分布（Design wind distribution）"一节中描述。V_hub 概率密度函数的场址值在 0.2Vref 与 0.4Vref 之间的所有 V_hub 值处均应小于设计函数，其中 V_ref 取决于机组等级 I、II 或 III。风速度的威布尔分布为：
1337-1338	§pdf(V_hub) = (k/A)·(V_hub/A)^(k−1)·e^(−(V_hub/A)^k)§
1339	1.18.4.10 有效湍流强度（Effective turbulence intensity）
1340-1342	有效湍流强度代表正常运行时产生的疲劳载荷。它作为风速的函数计算，通过加权概率出现频率对所有扇区的方向性湍流进行加权，并采用 Wöhler 指数考虑材料疲劳。
1344	该方程中的湍流强度取值取决于 IEC 标准的版本：
1345-1346	- 第 3.0 版中，有效湍流计算考虑"总 IEC"湍流 §I_IEC§ 定义为：
1347-1348	§I_IEC = √(I_amb² + I_add²)§
1349	其中 §I_amb§ 和 §I_add§ 分别为环境湍流强度和尾流湍流强度。
1350	§I_add§ 应使用简化（Frandsen, 2003）模型计算。
1351-1352	- 第 3.0 版修正案 1 中，有效湍流计算考虑的"总 IEC"湍流 §I_IEC§ 定义为：
1353-1357	§I_IEC = √[I_amb + 1.28σ_σ/V_hub]² + I_add²§
1358	其中 §I_amb§ 和 §I_add§ 分别为环境湍流强度和附加湍流强度。
1359	此时考虑的是环境湍流标准差的 90% 分位数。

# 1.18.4.11 湍流分析
1362	1.18.4.11 湍流分析（Turbulence analysis）
1363	湍流验证取决于标准的版本：
1364	第 3.0 版
1365	即：
1367	其中 I_eff 按有效湍流第 3.0 版公式计算。正常湍流模型的标准差应大于或等于包含环境湍流和尾流湍流的湍流标准差的 90% 分位数，风速范围为 0.6Vr 到 Vout，若不知机组特性则以 0.2Vref 到 0.4Vref 代替。
1368	第 3.0 版修正案 1
1369	即：
1371	其中 I_eff 按有效湍流第 3.0 版修正案 1 公式计算。正常湍流模型的标准差应大于或等于包含环境湍流和尾流湍流的湍流标准差的 90% 分位数，风速范围为 0.6Vr 到 Vout，若不知机组特性则以 0.2Vref 到 0.4Vref 代替。
1372	1.18.4.12 绝对入流角（Absolute inflow angle）
1373	绝对入流角为所有方向入流角的最大值（度）。该值应小于 IEC 设计水平，即绝对值 8°。
1374	1.18.4.13 全局风切变指数（Global wind shear exponent）
1375	平均风切变按各扇区切变指数的加权平均计算：
- 若提供了推力曲线：平均风切变指数在风电机组叶轮范围内给出。
1376	- 若没有推力曲线：默认半径取 50 m。
1377	该风切变值应大于 0 且小于 0.2，即 IEC 的设计限值。
1378	1.18.4.14 空气密度（Air density）
1379	空气密度（kg/m³）在风电机组的轮毂高度计算，其余结果点在其高度计算。空气密度按标准大气的海拔函数计算。
1380	空气密度值应低于 IEC 的设计限值 1.225 kg/m³。
1381	1.18.4.15 场址特定极端湍流分析（第 3.0 版修正案 1）（Site specific extreme turbulence analysis (Edition 3.0 Amendment 1)）
1382	包含尾流效应的场址特定极端湍流不应超过设计 IEC 极端湍流模型（ETM）。
1383	场址特定极端湍流以最严重方向上的最大中心尾流湍流表示。
1386	1.18.4.16 场址地形复杂度评估（Assessment of the topographical complexity of a site）
1387	地形复杂度（Terrain complexity）
1388	场址地形复杂度的确定遵循 IEC 61400-1 第 3.1 版修正案 1 标准。
1389	场址的复杂度由地形坡度以及地形相对平面的起伏程度来表征。为获得地形坡度，需在风电机组周围的所有风向扇区内，于特定距离（5·§Z_hub§、10·§Z_hub§ 和 20·§Z_hub§，其中 §Z_hub§ 为轮毂高度）和扇区宽度内定义拟合地形并穿过塔筒基础的平面。表 1 中使用的坡度，表示穿过塔筒基础并包含于拟合平面内的各扇区平均线的坡度。相应地，地形相对拟合平面的起伏表示沿垂直线方向上拟合平面与地表点处地形之间的距离。
1391	表 1 地形复杂度指标（其中 Z_hub 为轮毂高度）
1392	用于地形复杂度评估的表面网格分辨率不得超过 50 m。
1393	若风能中 15% 来自不符合表 1 标准的扇区，则该场址被视为复杂场址。定义复杂度指数 §i_c§：当来自复杂扇区的能量少于 5% 时 §i_c = 0§，当超过 15% 时 §i_c = 1§。介于其间的 §i_c§ 线性变化。
1394	湍流分析（Turbulence analysis）
1395	复杂地形的影响可通过额外乘以湍流结构修正参数 C_CT 来考虑：
1396	§σ₁ > C_CT·σ̂_eff§（= §I_eff·V_hub§）
1397	其中：
1398	§C_CT = 1 + 0.15·i_C§，i_c 为复杂度指数。
1399	若场址是从 PWX 文件从低于 Meteodyn Universe 版本 1.3 的版本导入的，则无法获得计算地形复杂度系数所需的海拔值。您需要将场址重新导出并在 Meteodyn Universe 1.3 中重新导入，以便自动生成缺失的海拔值。

# 1.18.5 IEC 结果——IEC 61400-1 第 2 版
1402	1.18.5 IEC 结果——IEC 61400-1 第 2 版（IEC results – IEC 61400-1 Edition 2）
1403	1.18.5.1 15 m/s 时的平均特征湍流强度（Mean characteristic turbulence intensity at 15 m/s）
1404	这是风速等于 15 m/s 时各扇区特征湍流强度的平均值。IEC 61400-1 第 2 版将特征湍流强度定义为环境平均湍流强度加上随机 10 分钟湍流测量的标准差。
1406	若没有湍流测量数据，则假定湍流标准差为 20%。
1407	1.18.5.2 强风平均特征湍流强度（Mean characteristic turbulence intensity for strong winds）
1408	这是强风（风速大于 10 m/s）时各扇区特征湍流强度的平均值。
1409	IEC 61400-1 第 2 版将特征湍流强度定义为环境平均湍流强度加上随机 10 分钟湍流测量的标准差。

# 1.18.6 损失评估
1413	1.18.6 损失评估（Losses evaluation）
1414	本节介绍软件中可用的损失与不确定度分类及子分类信息。这些分类根据参考文献部分列出的若干文献定义。
1415	进行风资源评估时，必须使用气象数据。长期参考数据通常与现场测量相结合。该过程会受到误差和不精确性的影响，为获得分析结束时的发电量超越概率，必须对这些误差进行评估。
1416	什么是发电量超越概率？
1417	P50 是年发电量（AEP）的中心值。由于假定 AEP 服从正态分布，P50 意味着：
1418	- 有 50% 的概率超过估算发电量；
- 有 50% 的概率低于估算发电量。
1419	本节的目标是评估净发电量（定义为 Meteodyn WT 综合计算得到的毛发电量减去总损失）。
1420	总损失可采用加法或乘法方法计算。
1421	加法方法将每个损失项看作估算年发电量的一个百分比，不考虑其他可能的损失。它简单地将各项损失的百分比相加，得到总损失百分比。
1422	乘法方法则将每项损失估算为考虑其他所有损失后的实际发电量的一个百分比。它将各损失项的（1 - 百分比）与毛发电量相乘。
1423	例如，若损失 A = 5%、损失 B = 3%，则净发电量等于 (1 - 0.05) × (1 - 0.03) × 毛发电量。
1424	以下是可用于损失评估的所有项目：
1425	- 尾流效应损失：
1426	- 所有风电机组的尾流效应：这是由内部尾流效应（即风电场内风电机组对其他机组产生的效应）引起的总损失。
1427	- 未来尾流效应：这是相邻风电场对当前风电场的效应。
1428	- 可用性损失：以下三个子类强调可用性并非始终为 100%。
1429	- 风电机组：例如，包括定期维护或部件故障导致机组无法发电的情况。该值可借助本地区的维护经验计算。在没有此类信息的地区，常用值可为 95%；在风电行业成熟的地区可使用 98%。
1430	- 场址平衡（Balance of plants）：对应于场址平衡设备的停机时间。
1431	- 电网：对应于电网平衡设备的停机时间。
1434	- 机组性能损失：
1435	- 功率曲线：制造商提供的功率曲线是在平坦地形下按 IEC 标准（61400-12）测得的。然而在特定条件下，该功率曲线需要调整。
1436	- 高风迟滞（High wind hysteresis）：当风速高于某一限值时风电机组会停机。为避免机组反复启停，当风接近上限时使用迟滞。为评估这一点，可用降低的切出风速计算机组的发电量。
1437	- 风流动：可能由高湍流、倾斜入流等引起，导致测试功率曲线与现场功率曲线之间的差异。
1438	- 电气损失：
1439	- 电气损失：该因子取决于导体的电阻和电流，定义电气损失，表示为并网点出口电表测量电能的减少量。
1440	- 设施假设：该子类可包括机组和变电站内电气设备的耗电。大多数情况下忽略。
1441	- 环境损失：
1442	- 覆冰导致性能下降：叶片积冰改变叶片的空气动力特性从而降低发电量。
1443	- 非覆冰导致性能下降：叶片退化（叶片表面物理退化、积尘等）造成的损失。
1444	- 因覆冰、雷击、冰雹等停机。
1445	- 高低温：风电机组设计用于在特定温度范围内运行。若现场温度超出此范围，机组将停机。
1446	- 场址可达性及其他不可抗力事件：如进入风电场困难等造成的损失。
1447	- 树木生长或倒伏：若风电场靠近林区，树木变化及其对风流动的影响将影响发电量。
1448	- 弃风导致的损失：
1449	- 风扇区管理：当机组相互靠近时，在特定条件下可能需要停运部分机组。
1450	- 电网弃风和爬坡率：定义由于外部电网限电造成的损失。
- 购电协议弃风：购电方选择不购买设施所发电力造成的损失。
1451	- 环境噪声：在某些地区，特定气象条件下可能要求停机。
1452	- 阴影闪烁：在某些地区，特定气象条件下可能要求停机。
1453	- 鸟类、蝙蝠：在某些地区，特定条件下可能要求停机。
1454	- 其他损失

# 1.18.7 不确定度评估
1457	1.18.7 不确定度评估（Uncertainties evaluation）
1458	在当前软件版本中，不确定度的评估必须由用户执行。
1459	除风变率（wind variability）外，不确定度评估以年平均值（annual averages）为基础，风变率中风电场的预期寿命影响不确定度值。
1460	- 风数据：该类别是确定不确定度最重要的类别之一，取决于可提供的风数据类型。事实上，若使用场址本地气象测风塔，塔位和仪器校准可能成为不确定度来源。若使用 MCP 过程生成长期数据，可通过多个输入数据源比较所获结果。
1461	- 风测量/风数据
- 长期修正
- 年际变率
- 未来变率
- 其他与风相关的不确定度
1462	- 风模型：该部分可通过分析垂直外推（在具有多个测量高度的测风塔处）和水平外推（若场址至少有两个测风塔）进行计算。
- 垂直外推
- 水平外推
- 其他与风模型相关的不确定度
1463	- 功率转换：该信息可在功率曲线测量报告中找到。
1464	- 功率曲线不确定度
- 其他与 AEP 相关的不确定度
1465	- 损失：本部分定义上一节所列损失项中可能存在的偏差。
1466	- 其他：您希望考虑的任何其他不确定度。
1467	各种不确定度按独立误差的平方和的根（root-sum-square）叠加，以给出总不确定度。P50 为 AEP 的中心值，且假定 AEP 服从正态分布函数。因此，由 P50 和不确定度总值，可以推导出完整的分布函数。
1468	参考文献（References）
1469	KEEP
1470	KEEP

# 1.19 数据格式
1471	1.19 数据格式（Formats）
对于所有类型的地形数据，"."必须用作小数分隔符。
1472	1.19.1 地形数据（地形 + 粗糙度）（Topographical data (orography + roughness)）
1473	1.19.1.1 MAP 格式
1474	数据存储为 ASCII（文本）文件，默认文件扩展名为"map"。
1475	文件的一般格式如下所示。文件同一行中的数字必须用空格（单个或多个）或逗号分隔。
1476	该软件的参数在下文均予以说明。未提及的其他参数不用于数据处理。
1478	行（Line） 内容（Contents） 说明（Comments）
1480	说明（Comments）
1505	第 5、6 行的模式按文件中高程等高线的数量重复。
1506	在文件中。
1507	地图中的每条线至少需要两个点描述。
1510	下面给出两个 MAP 文件示例。
1514	1.19.2 地形数据（Orographical data）
1515	1.19.2.1 XYZ 格式
1516	数据存储为 ASCII（文本）文件，默认文件扩展名为"xyz"。
1519	各点无需排序或结构化。
1520	下面给出一个 XYZ 文件示例。
1521	"Coordinate X - Coordinate Y - Altitude"（坐标 X - 坐标 Y - 海拔）这一行并非文件必需内容，此处仅为提示。
1522	此仅为提示。
1523	文件应包含一列高程点。
1524	每个高程点应写在单独一行，包含：
1525	- 点的 X 位置（米）；
1526	- 点的 Y 位置（米）；
1527	- 点的 Z 高程（米）。
1528	1.19.2.2 DXF 格式
1529	DXF（Drawing Exchange Format，图形交换格式）是一种开放源码的 CAD（计算机辅助设计）数据文件格式。
1530	它支持 AutoCAD 与其他程序之间 2D 和 3D 图形的数据互操作。
1531	DXF 文件通常由若干段（section）组成，顺序如下：
1532	- 头（Header）：包含绘图的一般信息；
1533	- 类（Classes）：包含应用程序定义的信息；
1534	- 表（Tables）：包含条目定义；
1535	- 块（Blocks）：包含实体的描述；
1536	- 实体（Entities）：包含绘图实体；
1537	- 项（Items）：包含非图形对象的数据；
1538	- 缩略图（Thumb-Nail-Image）：包含图像预览。
1539	- 每个段都有一个与其值关联的代码。
1540	代码以 0 开头后跟字符串，并以 0 后跟 ENDSEC 结束。
1541	几乎所有的 CAD 图形都可用 DXF 文件表示，而不同的软件可能生成略有不同的 DXF 文件类型。
1542	而不同的软件可能生成略有不同的 DXF 文件类型。
1543	因此，Meteodyn WT 有时可能无法正确读取这些文件，从而导致地形数据出错。
1544	从而导致地形数据出错。
1545	此时请随时通过电子邮件与我们联系：
1546	如果 DXF 文件过大，Meteodyn WT 自带的 DXF 转换器可能会出现一些问题，
1547	此时必须拆分文件。
1550	1.19.2.3 SHP 格式
1551-1554	.shp 文件是描述点、折线或多边形等几何形状的矢量数据格式，其中包含不同类型的信息。文件由一个定长头及一个或多个变长记录组成。每个变长记录包括一个记录头和一个记录内容部分。
1555	对于地形数据，属性名称必须为"ELEVATION"或"ALTITUDE"。
1556-1557	属性名称也可由用户自定义，更多信息请参见用户手册的"<Data>（数据）"选项卡。
1558	该格式还有一些必需的文件：
1559	- SHP：shape 格式，要素几何本身；
1560-1561	- SHX：shape 索引格式，要素几何的位置索引，可快速向前/向后检索；
1562	- DBF：属性格式，以 dBase IV 格式存储每个 shape 的列式属性。
1563-1564	使用 shp 文件时，必须将 .DBF 和 .SHX 文件与 shape 文件放在同一文件夹中。
1565	1.19.2.4 TIFF 格式
1566	Meteodyn WT 中可使用 .tif 和 .tiff 两种文件扩展名。
1567-1568	TIFF（Tagged Image File Format，标签图像文件格式）是一种文件格式，像素值为高程值（无 RGB 值）。
1569	1.19.3 粗糙度数据（Roughness data）
1570-1571	若数据没有粗糙度文件，则应用默认粗糙度值 5 cm。该默认值可由用户修改，并采用正常森林密度。
1572	允许的最大值为 2 m（可由用户修改）。
1573	1.19.3.1 XYZ 格式
1574	数据存储为 ASCII（文本）文件，默认文件扩展名为"xyz"。
1575	文件必须包含一列粗糙度点。
1576	每个粗糙度点必须写在单独一行，包含：
1579	粗糙度点无需排序或结构化。
1580	无需排序或结构化。
1581	下面给出一个 XYZ 文件示例。
1582	- 点的 X 位置（米）；
1583	- 点的 Y 位置（米）；
1584	- 点的 Z0 粗糙度长度（米）。
1587	1.19.3.2 CHM 格式
1588	数据存储为 ASCII（文本）文件，默认文件扩展名为"chm"。文件必须包含一列冠层高度点。
1589	每个冠层高度点必须写在单独一行，包含：- 点的 X 位置（米）；
1590	- 点的 Y 位置（米）；
1591	- 点的 H0 冠层高度（米）。
1592	冠层高度点无需排序或结构化。
1593	无需排序或结构化。
1594	下面给出一个 CHM 文件示例。
1595	在验证（Verification）过程中，软件自动将冠层高度数据转换为粗糙度长度数据，将冠层高度数据除以 20，以便与森林模型一致。
1596	此外，当冠层高度数据低于 4.0m 时，将执行特殊处理，以便与森林模型一致。
1597	对于这些低冠层高度数据，软件自动应用 0.05 m 的粗糙度长度。
1600	1.19.3.3 SHP 格式
1601	参见第 1.19.2.3 节。
1602-1603	对于粗糙度数据，Meteodyn WT 自动管理以下标准数据库：
1604	- CLC 数据库（Corine Land Cover，CLC2006，20 m 分辨率）：提供欧洲过去十年土地覆盖变化的连续信息。
1605	- LULC 数据库（Land Use/Land Cover）：城市区域数字数据库，以 5 × 5 m 分辨率表示土地形态特征。土地利用/土地覆盖图可用于以下国家：克罗地亚、波斯尼亚和黑塞哥维那、北马其顿和塞尔维亚。
1606-1607	- NLCD 数据库（National Land Cover Database）：在全部 50 个州和波多黎各以 30 米空间分辨率一致应用的土地覆盖分类方案，共 16 类。
1608-1609	使用 shp 文件时，必须将 .DBF 和 .SHX 文件与 shape 文件放在同一文件夹中。
1610	- 一行给出"参考编号（Reference number）"；
1611	- 一行给出对应的粗糙度长度；
1612-1613	- 列之间必须以制表符或空格分隔，不允许使用点或逗号。
1614	使用自定义数据库时，
1615	数据库（txt 文件）必须具有以下格式：
1616	- 头部（Header）；
1617-1618	头部必须与相应 shape 文件中描述粗糙度的代码对应，即 .DBF 文件（提供属性格式）。
1620-1621	该文件可用 Excel 打开，下图中可观察到粗糙度代码与参数"CODEAREA"相关联。
1625	1.19.3.4 TIFF 格式
1626	Meteodyn WT 中可使用 .tif 和 .tiff 两种文件扩展名。
1627	TIFF（Tagged Image File Format）是一种自适应文件格式，通过包含定义图像几何的头标记（尺寸、分辨率、图像数据排列、应用的图像压缩）在单个文件内处理图像和数据。
1628	TIFF 文件中每条颜色路径将与一个粗糙度长度关联。对于粗糙度数据，Meteodyn WT 自动考虑以下标准数据库：
1629	- CLC 数据库（Corine Land Cover，CLC2006，20 m 分辨率）：提供欧洲过去十年土地覆盖变化的连续信息。
1630-1631	- UCL 数据库（鲁汶天主教大学）——ESA 与 UCL 的全球土地覆盖制图项目，是覆盖全球的 37 类土地覆盖分类方案（300 m 分辨率）。
- NLCD 数据库（National Land Cover Database）：在全部 50 个州和波多黎各以 30 米空间分辨率一致应用的土地覆盖分类方案，共 16 类。
1632	使用自定义数据库时，
1634-1635	数据库（txt 文件）必须具有以下格式：
1636	- 文本文件
- 无标题
- 列之间必须以制表符或空格分隔，不允许使用点或逗号。
1640-1642	若 TIFF 文件包含投影和大地基准信息（GEOTIFF 文件），这些信息将不被考虑。若希望考虑投影信息，必须在场址信息区域中定义。
1645	1.19.4 障碍物（元素）数据（Element data）
1646	1.19.4.1 XYH（或 TXT）格式
1647	数据存储为 ASCII（文本）文件，默认文件扩展名为"xyh"（或"txt"）。文件应包含一列元素数据。
1649	每个元素应包含：
- 元素的 X 位置（米）；
- 元素的 Y 位置（米）；
- 元素的高度 H（米）。
1650	1.19.4.2 PFH（或 TXT）格式
1651	用于垂直风廓线。数据存储为 ASCII（文本）文件，默认文件扩展名为"pfh"（或"txt"）。文件应包含一列元素数据，无标题行。
1652	每个结果点必须写在单独一行，并包含：- 垂直风廓线的标签（Label）；
1653	- 垂直风廓线的 X 位置（米）；
1654	- 垂直风廓线的 Y 位置（米）；
1655	- 垂直风廓线的最小高度（米）（Hmin）；
1656	- 垂直风廓线的最大高度（米）（Hmax）；
1657	- 垂直风廓线的步长（米）（Step）。该值必须为整数。
1660	1.19.5 气候数据（Climatology data）
1661	1.19.5.1 TAB 文件
1663	该格式即 WAsP 格式。
1664	- 前两行为必需内容，但 Meteodyn WT 不读取。
1665-1666	- "风速因子（wind speed factor）"为每个风速分箱需乘以的系数，以得到真实风速。
1667-1668	- "第一列方向（direction of the first column）"为第一列中气象风向的值（度）。
1669-1670	方向频率必须以百分比（%）表示。风速应对应测量风速的上限。风速频率必须以千分之几（‰）表示。
1673	1.19.5.2 时间序列（Time series）
1674-1675	时间序列通过新的向导导入。更多信息请参见气象数据模块手册。
1676	1.19.5.3 湍流修正矩阵（Turbulence correction matrix）
1678	- 风速分箱必须为整数；
1679	- 正北方向（0°）应放在第一列；
1680	- 每个风速分箱内的实测湍流为常数。
1681-1682	矩阵每行的数值个数必须相同。
1684	1.19.5.4 湍流表（Turbulence table）
1685	- 正北方向（0°）应放在第一列；
1686-1687	- 湍流强度的方向平均值为 15 m/s 时的实测湍流强度。
1688	1.19.5.5 相对湍流标准差（Relative standard deviation of turbulence）
1689	格式与湍流修正矩阵相同（参见第 1.19.5.3 节）。
1690	1.19.5.6 多中尺度关联文件（Association file for multi-meso）
1691	格式：X 中心；Y 中心；高度；X 长度；Y 长度；文件名（tab 或 tim）
坐标单位可为公制（m）或经纬度（十进制度）。
1694	1.19.6 风电机组数据（Wind turbine data）
1695	1.19.6.1 功率曲线数据（Power curve data）
1697	不要求指定切出风速。Meteodyn WT 自动将最后一个风速作为切出风速（所有大于该切出风速的风速对应的功率输出为零）。
1698	1.19.6.2 推力曲线数据（Thrust curve data）
1700	1.19.6.3 WTG 数据
1701	WTG 格式是 WAsP 风机编辑器使用的格式。有关此类文件的更多信息，请参见 WAsP 在线手册。
1702	不支持为同一空气密度导入多条功率/推力曲线。
1705	1.19.7 激光雷达校正数据（Lidar correction data）
1706	激光雷达位置（m）、方向（°）、高度（m）
1714	1.19.8 WRG/RSF 导出（WRG/RSF exports）
1715	WRG 导出
1716	功率密度（W/m²）导出文件为：
1717	- sitename_map_Snumber_Hheight_powerdensity.wrg
1718	- sitename_metmast_Snumber_elementname_powerdensity.wrg
1719	发电量（Wh/年）导出文件为：
1720	- sitename_map_Snumber_Hheight_production.wrg
1721	- sitename_metmast_Snumber_elementname_production.wrg
1722	其中：
1723	- map 指整个制图区域；
1724	- S 指综合（Synthesis）；
1725	- H 指制图高度；
1726	- metmast 指测风塔点位；
1727	- elementName 指元素标签。
1728	针对制图区域
1730	针对测风塔
1734	RSF 导出
1735	功率密度（W/m²）导出文件为：
1736	- sitename_map_Snumber_Hheight_powerdensity.rsf
1737	- sitename_metmast_Snumber_elementname_powerdensity.rsf
1738	- sitename_all_Snumber_potential.rsf
1739	发电量（Wh/年）导出文件为：
1740	- sitename_map_Snumber_Hheight_production.rsf
1741	- sitename_metmast_Snumber_elementname_production.rsf
1742	- sitename_all_Snumber_production.rsf
1743	其中：
1744	- map 指整个制图区域；
1745	- S 指综合（Synthesis）；
1746	- H 指制图高度；
1747	- metmast 指测风塔点位；
1748	- all 指除测风塔和制图区域之外的所有元素；
1749	- elementName 指元素标签。
1750	针对制图区域
1752	针对测风塔
1756	针对所有其他元素
1760	参考文献（REFERENCES）
1761	KEEP
1762	KEEP
1763	KEEP
1764	KEEP
1765	KEEP
1766	KEEP
1767	KEEP
1768	KEEP
1769	KEEP
1770	KEEP
1771	KEEP
1772	KEEP
1773	KEEP
1774	KEEP
1775	KEEP
1776	KEEP
1777	KEEP
1778	KEEP
